cursor x,cursor y,ch1,ch2,ch3,ch4,ch5
2016,1247,43.45703125,226.07421875,48.828125,5.859375,72.265625
2018,1246,189.94140625,200.1953125,40.0390625,66.40625,43.9453125
2018,1246,62.5,107.91015625,20.01953125,61.03515625,16.6015625
2018,1246,-114.74609375,49.31640625,25.87890625,0.9765625,-19.04296875
2018,1246,-10.7421875,97.16796875,43.45703125,-6.34765625,-38.0859375
2018,1246,176.7578125,57.6171875,42.96875,57.12890625,29.78515625
2018,1246,111.328125,29.296875,49.31640625,70.3125,92.28515625
2018,1246,-97.65625,122.0703125,57.12890625,13.18359375,53.22265625
2018,1246,-60.546875,130.37109375,61.03515625,-6.34765625,25.87890625
2018,1246,153.3203125,84.9609375,53.7109375,48.828125,7.8125
2018,1246,165.52734375,125.0,47.36328125,83.49609375,-4.39453125
2018,1246,-55.6640625,94.7265625,48.828125,30.76171875,-4.8828125
2021,1245,-101.07421875,32.71484375,50.78125,-7.8125,56.15234375
2021,1245,90.8203125,119.62890625,49.31640625,28.3203125,97.65625
2022,1244,187.01171875,216.796875,45.41015625,77.1484375,64.94140625
2022,1244,20.99609375,225.09765625,41.9921875,62.01171875,56.640625
2022,1244,-114.74609375,69.82421875,35.64453125,2.44140625,43.45703125
2022,1244,21.484375,-5.859375,29.296875,7.32421875,1.46484375
2022,1244,189.94140625,91.30859375,28.3203125,65.91796875,36.62109375
2022,1244,79.58984375,166.50390625,38.57421875,67.87109375,33.69140625
2022,1244,-114.74609375,98.14453125,48.33984375,6.34765625,86.9140625
2022,1244,-39.55078125,-106.93359375,47.8515625,-15.13671875,83.984375
2022,1244,176.26953125,105.46875,46.875,39.55078125,29.78515625
2022,1244,138.18359375,303.22265625,41.9921875,64.94140625,46.875
2024,1241,-102.05078125,59.08203125,41.9921875,3.90625,13.671875
2024,1241,-83.984375,-10.7421875,49.8046875,-40.52734375,-21.484375
2024,1241,137.20703125,97.16796875,44.921875,8.30078125,-40.0390625
2024,1241,171.38671875,199.70703125,36.62109375,59.5703125,-27.83203125
2024,1241,-32.71484375,66.89453125,36.62109375,27.34375,28.3203125
2024,1241,-99.609375,-128.41796875,37.109375,-19.04296875,0.9765625
2024,1241,68.359375,13.671875,33.203125,-4.39453125,-36.1328125
2024,1241,192.3828125,247.0703125,34.1796875,54.19921875,-10.25390625
2024,1241,25.87890625,55.17578125,33.203125,46.38671875,5.37109375
2024,1241,-133.30078125,-137.6953125,26.3671875,-14.6484375,15.625
2024,1241,20.5078125,181.640625,25.390625,-7.32421875,21.484375
2024,1241,203.61328125,310.05859375,33.203125,53.22265625,27.34375
2027,1236,99.609375,186.5234375,40.0390625,61.5234375,9.27734375
2028,1234,-108.3984375,122.55859375,38.0859375,0.0,40.52734375
2028,1234,-33.69140625,156.73828125,40.52734375,-13.18359375,27.34375
2028,1234,178.22265625,220.703125,49.8046875,43.9453125,33.69140625
2028,1234,138.671875,123.53515625,37.109375,65.4296875,35.15625
2028,1234,-95.21484375,-55.17578125,27.83203125,12.6953125,-31.25
2028,1234,-97.65625,-47.8515625,45.8984375,-27.34375,-28.3203125
2028,1234,118.1640625,80.56640625,58.59375,19.53125,-3.41796875
2028,1234,166.50390625,-57.6171875,54.19921875,58.59375,7.32421875
2028,1234,-28.80859375,-61.03515625,46.38671875,20.01953125,18.06640625
2028,1234,-104.98046875,188.96484375,41.015625,-21.97265625,29.296875
2028,1234,62.5,196.77734375,32.2265625,-0.48828125,39.0625
2032,1222,200.1953125,282.2265625,28.3203125,64.94140625,113.28125
2033,1222,52.734375,253.41796875,20.5078125,51.7578125,69.82421875
2033,1222,-114.2578125,125.48828125,14.16015625,-12.6953125,41.50390625
2033,1222,3.90625,84.47265625,32.71484375,-9.27734375,25.87890625
2033,1222,191.89453125,145.01953125,48.828125,49.31640625,-20.01953125
2033,1222,106.93359375,136.71875,44.43359375,62.01171875,52.24609375
2033,1222,-102.5390625,-0.48828125,45.41015625,10.25390625,72.265625
2033,1222,-38.57421875,-106.93359375,53.7109375,0.0,36.62109375
2033,1222,166.015625,-53.7109375,37.109375,45.41015625,82.51953125
2033,1222,160.64453125,227.5390625,25.390625,64.94140625,98.14453125
2033,1222,-57.6171875,211.42578125,37.109375,17.578125,63.4765625
2033,1222,-87.40234375,93.26171875,43.9453125,-19.53125,80.078125
2039,1208,108.3984375,184.08203125,43.45703125,21.97265625,57.6171875
2039,1208,184.5703125,267.578125,36.62109375,68.84765625,31.25
2039,1208,-3.90625,139.16015625,22.94921875,43.9453125,30.76171875
2039,1203,-114.2578125,-7.8125,16.11328125,-9.27734375,22.4609375
2041,1203,48.828125,84.47265625,32.71484375,-0.48828125,10.7421875
2041,1203,192.3828125,143.06640625,47.8515625,64.453125,27.83203125
2041,1203,51.26953125,38.57421875,41.50390625,62.01171875,35.64453125
2041,1203,-139.6484375,-170.41015625,37.59765625,-9.765625,37.59765625
2041,1203,-27.83203125,-8.30078125,37.109375,-30.2734375,62.98828125
2041,1203,186.5234375,276.3671875,39.55078125,38.0859375,62.01171875
2041,1203,112.79296875,137.20703125,45.41015625,66.40625,21.97265625
2041,1203,-112.79296875,-24.90234375,45.8984375,-0.9765625,11.23046875
2044,1189,-54.19921875,101.5625,45.8984375,-23.92578125,8.7890625
2044,1189,163.57421875,258.7890625,37.109375,34.1796875,37.109375
2044,1189,163.0859375,195.80078125,23.4375,74.70703125,42.48046875
2044,1189,-46.875,74.70703125,24.90234375,37.59765625,26.85546875
2044,1189,-94.7265625,102.05078125,37.59765625,-12.20703125,55.6640625
2046,1183,88.37890625,110.83984375,49.31640625,12.6953125,51.26953125
2046,1183,171.38671875,20.01953125,52.734375,62.5,77.63671875
2046,1183,-3.90625,-54.6875,53.7109375,36.62109375,79.1015625
2046,1183,-108.3984375,97.16796875,47.8515625,-23.4375,51.7578125
2046,1183,41.015625,205.56640625,37.59765625,-12.6953125,49.31640625
2046,1183,207.03125,244.140625,39.55078125,55.6640625,65.4296875
2046,1183,89.84375,121.58203125,43.9453125,60.546875,33.203125
2050,1163,-104.4921875,68.359375,45.41015625,-2.9296875,44.43359375
2050,1163,-12.6953125,143.06640625,38.57421875,-17.578125,65.4296875
2050,1163,180.6640625,125.48828125,25.390625,43.9453125,56.15234375
2050,1163,126.46484375,158.69140625,37.59765625,60.05859375,55.17578125
2050,1163,-92.7734375,117.67578125,43.9453125,3.41796875,39.55078125
2050,1163,-71.77734375,-23.92578125,35.15625,-14.16015625,19.04296875
2050,1163,143.06640625,-85.9375,33.203125,28.3203125,61.5234375
2050,1163,179.19921875,83.49609375,33.203125,66.40625,64.453125
2050,1163,-30.76171875,191.89453125,43.9453125,30.76171875,36.62109375
2050,1163,-91.796875,36.62109375,46.875,-4.39453125,12.6953125
2050,1163,102.5390625,61.03515625,33.203125,36.62109375,-17.08984375
2050,1163,201.66015625,198.2421875,33.203125,74.21875,-37.59765625
2053,1136,13.18359375,170.8984375,46.38671875,33.69140625,-5.37109375
2053,1136,-139.6484375,-1.46484375,55.17578125,-36.1328125,18.5546875
2053,1136,-2.9296875,-17.578125,53.7109375,-33.203125,-3.90625
2053,1136,174.8046875,204.58984375,45.41015625,21.484375,22.94921875
2053,1136,62.98828125,222.65625,41.50390625,23.4375,33.203125
2053,1136,-153.80859375,-78.61328125,43.45703125,-36.1328125,54.19921875
2053,1136,-68.359375,-281.25,45.8984375,-49.8046875,24.4140625
2053,1136,167.96875,92.28515625,48.828125,17.578125,11.71875
2053,1136,124.51171875,297.36328125,36.1328125,34.66796875,51.7578125
2053,1136,-117.67578125,95.21484375,21.484375,-29.78515625,40.0390625
2053,1136,-107.421875,25.87890625,29.78515625,-67.87109375,-29.78515625
2053,1136,112.79296875,172.36328125,33.69140625,-24.90234375,-26.3671875
2054,1116,161.1328125,252.44140625,29.296875,41.50390625,60.05859375
2054,1116,-43.9453125,86.42578125,33.203125,17.08984375,46.38671875
2054,1116,-121.09375,8.30078125,38.57421875,-30.2734375,-4.8828125
2054,1116,61.5234375,137.6953125,39.0625,-7.32421875,37.109375
2054,1116,204.1015625,183.59375,33.203125,53.22265625,90.33203125
2054,1113,49.31640625,-151.85546875,33.69140625,49.8046875,39.55078125
2054,1113,-116.2109375,-186.03515625,35.15625,-11.71875,36.62109375
2054,1113,20.5078125,188.4765625,29.296875,-2.9296875,72.75390625
2054,1113,211.9140625,206.54296875,34.66796875,62.98828125,44.43359375
2054,1113,124.51171875,120.1171875,45.41015625,82.03125,43.9453125
2054,1113,-86.9140625,104.4921875,48.33984375,26.3671875,46.875
2054,1113,-23.4375,120.1171875,48.828125,11.23046875,23.92578125
2055,1081,183.59375,161.62109375,48.828125,64.453125,48.33984375
2055,1081,158.203125,166.015625,45.41015625,83.0078125,84.47265625
2055,1081,-59.5703125,100.09765625,43.9453125,46.38671875,53.7109375
2055,1081,-69.82421875,70.3125,43.45703125,15.13671875,55.6640625
2055,1081,128.90625,101.5625,39.55078125,44.43359375,74.70703125
2055,1081,190.91796875,50.29296875,26.3671875,95.703125,26.85546875
2055,1081,6.34765625,-22.94921875,32.71484375,67.3828125,22.4609375
2055,1081,-90.33203125,-36.1328125,52.24609375,11.23046875,35.64453125
2055,1081,65.91796875,-67.3828125,28.3203125,25.87890625,35.15625
2055,1081,208.0078125,-41.9921875,3.41796875,72.75390625,72.75390625
2055,1081,77.63671875,183.10546875,34.1796875,53.22265625,90.8203125
2055,1081,-109.86328125,183.10546875,68.84765625,-9.765625,85.44921875
2054,1038,-11.23046875,105.95703125,68.359375,-7.32421875,60.05859375
2054,1038,189.94140625,230.95703125,53.7109375,46.875,64.94140625
2054,1038,127.44140625,264.16015625,45.8984375,72.75390625,74.70703125
2054,1038,-97.65625,45.41015625,47.8515625,25.390625,0.0
2054,1038,-63.96484375,-7.8125,40.0390625,-9.765625,18.06640625
