cursor x,cursor y,ch1,ch2,ch3,ch4,ch5
2345,688,-283.69140625,77.63671875,59.08203125,208.49609375,19.53125
2349,688,-200.1953125,61.03515625,45.41015625,122.55859375,-45.8984375
2349,688,178.22265625,47.8515625,33.203125,192.3828125,-16.11328125
2349,688,173.33984375,47.8515625,31.73828125,273.92578125,39.0625
2349,688,-203.125,44.43359375,34.1796875,223.6328125,29.296875
2349,688,-260.25390625,30.2734375,40.0390625,131.8359375,-27.34375
2349,688,86.9140625,25.390625,49.8046875,168.45703125,-44.921875
2349,688,240.234375,36.1328125,53.7109375,266.11328125,24.90234375
2349,688,-49.8046875,67.87109375,47.8515625,235.83984375,54.19921875
2349,688,-227.05078125,50.78125,42.48046875,131.8359375,-12.6953125
2349,688,43.9453125,43.9453125,43.9453125,123.046875,-47.8515625
2349,688,333.0078125,64.453125,44.43359375,229.4921875,18.5546875
2352,688,115.234375,49.31640625,38.0859375,252.44140625,59.08203125
2352,688,-234.375,28.3203125,29.296875,155.76171875,38.0859375
2352,688,-48.828125,27.83203125,27.34375,117.67578125,-12.6953125
2352,688,325.1953125,51.7578125,41.9921875,198.73046875,15.13671875
2352,688,217.28515625,50.78125,62.98828125,254.8828125,71.77734375
2352,688,-185.05859375,33.203125,70.3125,171.875,19.53125
2352,688,-165.52734375,24.4140625,56.15234375,104.00390625,-39.55078125
2352,688,230.46875,50.78125,39.55078125,162.59765625,-34.1796875
2352,688,325.1953125,85.44921875,50.29296875,266.11328125,58.10546875
2352,688,-46.38671875,62.01171875,61.03515625,220.21484375,115.234375
2352,688,-176.7578125,38.57421875,46.38671875,93.26171875,22.4609375
2352,688,148.92578125,51.26953125,36.62109375,124.0234375,-23.92578125
2357,687,359.375,57.12890625,41.9921875,246.09375,94.7265625
2357,687,68.359375,32.71484375,50.78125,250.48828125,130.37109375
2357,687,-195.80078125,25.87890625,43.9453125,132.8125,40.0390625
2357,687,59.5703125,41.9921875,38.0859375,121.09375,8.30078125
2357,687,386.71875,51.7578125,39.55078125,238.28125,34.1796875
2357,687,174.8046875,28.3203125,46.38671875,286.62109375,43.45703125
2357,687,-208.49609375,41.50390625,47.8515625,190.4296875,-8.30078125
2357,687,-51.26953125,74.70703125,44.921875,127.9296875,-56.640625
2357,687,339.35546875,63.96484375,44.921875,226.5625,-12.6953125
2359,687,258.30078125,52.734375,47.36328125,299.8046875,55.17578125
2359,687,-144.04296875,51.7578125,59.08203125,209.47265625,20.99609375
2359,687,-128.41796875,70.3125,56.15234375,119.140625,-42.48046875
2372,690,226.07421875,81.54296875,50.78125,176.7578125,3.41796875
2372,690,307.12890625,68.84765625,53.22265625,280.76171875,67.3828125
2372,690,-38.57421875,61.5234375,47.8515625,242.67578125,62.5
2372,690,-187.01171875,61.5234375,45.8984375,132.32421875,3.41796875
2372,690,109.375,41.015625,38.57421875,137.20703125,-9.27734375
2372,690,325.1953125,16.11328125,42.96875,239.74609375,30.76171875
2372,690,60.546875,44.43359375,54.6875,259.765625,55.6640625
2372,690,-229.98046875,71.2890625,39.55078125,135.7421875,2.44140625
2372,690,-15.13671875,56.640625,47.36328125,100.5859375,-36.62109375
2372,690,329.1015625,37.109375,68.84765625,203.125,14.16015625
2372,690,161.62109375,34.1796875,61.5234375,225.5859375,51.26953125
2372,690,-219.23828125,41.9921875,49.8046875,125.48828125,19.04296875
