cursor x,cursor y,ch1,ch2,ch3,ch4,ch5
2047,767,-70.80078125,102.05078125,44.921875,16.11328125,64.453125
2048,767,-18.5546875,78.61328125,51.7578125,-23.92578125,62.5
2048,767,129.39453125,28.3203125,43.45703125,30.76171875,37.109375
2048,767,125.48828125,154.78515625,33.69140625,74.21875,47.8515625
2048,767,-24.90234375,173.828125,35.64453125,21.97265625,57.6171875
2048,767,-46.875,-74.70703125,41.9921875,-29.78515625,-2.44140625
2048,767,90.33203125,-191.89453125,47.36328125,-4.39453125,-38.0859375
2048,767,156.25,115.234375,46.38671875,66.89453125,12.20703125
2048,767,24.4140625,226.5625,34.66796875,64.94140625,42.48046875
2048,764,-54.19921875,55.6640625,25.87890625,-3.41796875,23.92578125
2048,764,66.40625,88.37890625,32.71484375,-7.8125,47.36328125
2048,764,176.26953125,200.68359375,37.59765625,57.12890625,46.875
2049,749,77.63671875,180.17578125,34.66796875,77.1484375,50.78125
2049,749,-58.10546875,21.97265625,41.015625,5.37109375,44.43359375
2049,749,21.484375,-19.04296875,36.1328125,-31.25,-9.765625
2049,749,170.41015625,127.44140625,31.73828125,37.109375,-5.859375
2049,749,119.62890625,166.50390625,47.36328125,92.28515625,6.34765625
2049,749,-61.5234375,-132.32421875,39.55078125,32.71484375,-2.9296875
2049,749,-26.85546875,-279.78515625,46.875,-22.4609375,-22.94921875
2049,749,157.2265625,125.9765625,57.6171875,35.15625,4.39453125
2049,749,145.5078125,251.953125,36.62109375,87.40234375,56.640625
2049,749,-16.11328125,122.55859375,27.83203125,54.6875,78.61328125
2049,749,-40.0390625,84.9609375,25.87890625,-21.97265625,36.62109375
2049,749,73.2421875,140.625,34.1796875,-25.390625,2.9296875
2050,729,130.37109375,178.22265625,52.734375,56.640625,98.14453125
2050,729,5.37109375,66.89453125,41.50390625,62.98828125,64.453125
2050,729,-85.44921875,38.57421875,15.625,-13.671875,-11.71875
2050,729,20.01953125,138.671875,33.69140625,-36.1328125,52.24609375
2050,729,133.7890625,86.42578125,54.19921875,45.8984375,76.66015625
2050,725,47.36328125,-21.484375,59.08203125,78.61328125,89.35546875
2050,725,-92.28515625,-7.8125,56.15234375,0.0,79.58984375
2050,725,-18.5546875,136.23046875,44.921875,-37.109375,83.49609375
2050,725,117.67578125,101.5625,32.2265625,17.08984375,70.80078125
2050,725,76.66015625,-43.45703125,28.80859375,70.80078125,44.921875
2050,725,-60.546875,104.00390625,29.78515625,27.83203125,48.33984375
2050,725,-30.2734375,155.2734375,27.34375,-24.4140625,21.484375
2051,699,112.79296875,38.57421875,35.15625,11.23046875,2.9296875
2051,699,121.58203125,52.734375,36.62109375,71.2890625,15.625
2051,699,-20.5078125,158.69140625,28.80859375,53.7109375,33.203125
2051,699,-63.96484375,89.84375,23.92578125,-11.71875,15.13671875
2051,699,66.89453125,28.3203125,36.62109375,-0.48828125,-26.85546875
2051,695,151.85546875,52.734375,46.38671875,78.61328125,10.7421875
2051,695,32.2265625,52.734375,31.25,79.1015625,44.921875
2051,695,-69.3359375,48.828125,29.296875,5.37109375,64.94140625
2051,695,12.20703125,-108.88671875,46.38671875,-24.90234375,52.734375
2051,695,135.7421875,-84.9609375,53.22265625,40.0390625,19.04296875
2051,695,78.125,277.83203125,54.6875,70.80078125,94.23828125
2051,695,-68.359375,202.63671875,41.015625,12.6953125,84.47265625
2051,675,-10.7421875,36.1328125,20.5078125,-15.13671875,-27.34375
2051,675,145.5078125,197.75390625,20.5078125,33.69140625,11.71875
2051,675,111.81640625,250.48828125,29.78515625,74.70703125,49.31640625
2051,675,-55.6640625,76.66015625,43.45703125,21.97265625,19.04296875
2051,675,-55.17578125,20.01953125,53.7109375,-29.296875,8.30078125
