cursor x,cursor y,ch1,ch2,ch3,ch4,ch5
2040,75,24.90234375,66.89453125,51.7578125,44.921875,-135.25390625
2040,75,-22.4609375,65.91796875,66.89453125,-2.44140625,-166.50390625
2040,75,26.85546875,53.7109375,58.59375,-5.859375,-177.734375
2040,75,90.33203125,51.7578125,48.828125,51.26953125,-139.16015625
2026,76,67.87109375,57.6171875,67.3828125,83.0078125,-91.796875
2026,76,12.6953125,54.6875,66.40625,42.48046875,-136.23046875
2026,76,21.97265625,49.8046875,25.87890625,1.953125,-186.5234375
2026,76,71.77734375,64.453125,19.04296875,31.73828125,-133.7890625
2026,76,80.078125,66.89453125,49.8046875,82.03125,-93.26171875
2026,76,29.78515625,42.96875,76.66015625,54.19921875,-158.69140625
2026,76,12.20703125,43.9453125,74.21875,7.8125,-189.453125
2026,76,54.19921875,68.84765625,46.875,20.99609375,-134.765625
2026,76,79.1015625,56.15234375,43.45703125,73.2421875,-98.6328125
2026,76,22.4609375,41.015625,70.3125,59.5703125,-134.27734375
2023,76,-16.11328125,48.33984375,59.5703125,-7.32421875,-193.359375
2023,76,39.55078125,43.9453125,52.734375,6.34765625,-195.80078125
2015,76,95.21484375,37.59765625,67.87109375,73.2421875,-143.06640625
2015,76,52.734375,61.5234375,71.2890625,73.73046875,-112.3046875
2015,76,-7.8125,72.265625,60.546875,2.9296875,-169.921875
2015,76,13.18359375,65.91796875,37.109375,-19.04296875,-202.1484375
2013,76,72.75390625,73.73046875,46.875,53.22265625,-122.55859375
2013,76,68.359375,67.3828125,76.171875,86.9140625,-83.984375
2013,76,-8.7890625,49.8046875,83.984375,9.27734375,-146.97265625
2013,76,-5.37109375,53.7109375,57.6171875,-29.296875,-182.12890625
2013,76,67.3828125,57.6171875,38.0859375,35.64453125,-143.06640625
2013,76,77.1484375,40.0390625,52.24609375,78.61328125,-92.7734375
2013,76,-3.90625,40.52734375,67.87109375,15.625,-114.2578125
2013,76,-16.6015625,61.03515625,64.94140625,-27.83203125,-185.546875
2003,76,49.31640625,53.22265625,66.89453125,14.16015625,-185.05859375
2003,76,71.2890625,43.9453125,60.05859375,66.89453125,-121.09375
2003,76,9.765625,56.15234375,39.0625,36.1328125,-93.75
2003,76,-28.80859375,51.26953125,32.2265625,-31.25,-132.32421875
2003,76,32.71484375,45.8984375,46.38671875,-3.90625,-172.36328125
2003,76,81.54296875,48.33984375,70.3125,61.03515625,-146.484375
2003,76,30.2734375,54.6875,75.1953125,56.15234375,-119.62890625
2003,76,-33.203125,62.98828125,87.890625,-23.4375,-167.48046875
2003,76,13.18359375,45.8984375,83.0078125,-24.90234375,-208.984375
2003,76,70.3125,36.62109375,55.6640625,39.55078125,-155.2734375
2003,76,39.55078125,60.05859375,56.15234375,47.36328125,-106.93359375
2003,76,-13.671875,67.87109375,73.73046875,6.34765625,-151.3671875
1993,77,4.8828125,50.78125,56.15234375,-24.90234375,-191.40625
1993,77,73.73046875,57.6171875,48.33984375,25.390625,-161.62109375
1993,77,73.2421875,78.125,54.19921875,78.125,-83.49609375
1993,77,8.7890625,75.68359375,50.78125,47.8515625,-82.51953125
1993,77,-0.9765625,62.98828125,64.453125,-6.8359375,-176.7578125
1993,77,56.15234375,62.98828125,68.84765625,9.765625,-196.2890625
1993,77,88.37890625,58.59375,54.6875,71.2890625,-123.53515625
1993,77,36.1328125,45.8984375,62.01171875,62.5,-124.0234375
1993,77,-11.23046875,42.96875,71.77734375,-2.9296875,-208.984375
1993,77,19.04296875,64.453125,33.69140625,-21.97265625,-216.30859375
1993,77,76.171875,83.49609375,31.73828125,42.96875,-115.234375
1993,77,70.80078125,73.2421875,60.05859375,88.8671875,-100.5859375
1984,77,2.44140625,71.77734375,61.03515625,11.23046875,-192.87109375
1984,77,21.97265625,83.984375,61.5234375,-16.6015625,-215.33203125
1984,77,96.6796875,94.23828125,56.640625,46.875,-132.32421875
